display_name,works_count,author_id,works_api_url,h_index,country_code
Masahiro Funahashi,186,https://openalex.org/A5070370070,https://api.openalex.org/works?filter=author.id:A5070370070,35,JP
Mijin Kim,178,https://openalex.org/A5100718491,https://api.openalex.org/works?filter=author.id:A5100718491,30,KR
Roberta E. Goldman,161,https://openalex.org/A5004591917,https://api.openalex.org/works?filter=author.id:A5004591917,36,US
Bo Dai,159,https://openalex.org/A5101990493,https://api.openalex.org/works?filter=author.id:A5101990493,36,US
Yang Yu,138,https://openalex.org/A5015706474,https://api.openalex.org/works?filter=author.id:A5015706474,26,CN
Cheryl Cott,131,https://openalex.org/A5015827046,https://api.openalex.org/works?filter=author.id:A5015827046,40,CA
Frank J. Sulloway,84,https://openalex.org/A5026945531,https://api.openalex.org/works?filter=author.id:A5026945531,30,
Birol A. Yeşilada,80,https://openalex.org/A5056467214,https://api.openalex.org/works?filter=author.id:A5056467214,15,US
Ellen Bolman Pullins,70,https://openalex.org/A5016988635,https://api.openalex.org/works?filter=author.id:A5016988635,25,US
Elisa Jayne Bienenstock,70,https://openalex.org/A5072989920,https://api.openalex.org/works?filter=author.id:A5072989920,15,US
Tim Brys,51,https://openalex.org/A5084002137,https://api.openalex.org/works?filter=author.id:A5084002137,14,BE
Elham Yazdanmehr,36,https://openalex.org/A5073313211,https://api.openalex.org/works?filter=author.id:A5073313211,13,IR
Jens West,22,https://openalex.org/A5037725094,https://api.openalex.org/works?filter=author.id:A5037725094,5,FI
Hal Ashton,19,https://openalex.org/A5050862524,https://api.openalex.org/works?filter=author.id:A5050862524,7,
Jawiria Naseem,10,https://openalex.org/A5055334541,https://api.openalex.org/works?filter=author.id:A5055334541,3,
Selina Noetzel,9,https://openalex.org/A5015504858,https://api.openalex.org/works?filter=author.id:A5015504858,4,AT
Yanni Yang,9,https://openalex.org/A5101007363,https://api.openalex.org/works?filter=author.id:A5101007363,2,HK
Rohit Sridhar,8,https://openalex.org/A5002296599,https://api.openalex.org/works?filter=author.id:A5002296599,4,
Dominik Balazka,4,https://openalex.org/A5026335834,https://api.openalex.org/works?filter=author.id:A5026335834,2,IT
Jesper Haverkamp,3,https://openalex.org/A5016369540,https://api.openalex.org/works?filter=author.id:A5016369540,2,NL
Vadim Voskresenskii,2,https://openalex.org/A5022073192,https://api.openalex.org/works?filter=author.id:A5022073192,2,DE
Joanne Zinger,2,https://openalex.org/A5070690823,https://api.openalex.org/works?filter=author.id:A5070690823,2,US
Kuo‐Liang Chung,216,https://openalex.org/A5002873579,https://api.openalex.org/works?filter=author.id:A5002873579,25,TW
Stanley Wasserman,203,https://openalex.org/A5110328496,https://api.openalex.org/works?filter=author.id:A5110328496,48,US
Matthew R. Hermes,120,https://openalex.org/A5080291736,https://api.openalex.org/works?filter=author.id:A5080291736,25,US
Jean‐Baptiste André,119,https://openalex.org/A5040122774,https://api.openalex.org/works?filter=author.id:A5040122774,27,FR
Andrew Robb,94,https://openalex.org/A5026848084,https://api.openalex.org/works?filter=author.id:A5026848084,20,US
Jack Hessel,90,https://openalex.org/A5043614405,https://api.openalex.org/works?filter=author.id:A5043614405,20,
Alexandre Gonçalves,88,https://openalex.org/A5036944959,https://api.openalex.org/works?filter=author.id:A5036944959,15,PT
Jingyi Sun,88,https://openalex.org/A5048158777,https://api.openalex.org/works?filter=author.id:A5048158777,14,CN
Harry G. Barkema,84,https://openalex.org/A5068013966,https://api.openalex.org/works?filter=author.id:A5068013966,31,GB
Terry Ruas,82,https://openalex.org/A5081763922,https://api.openalex.org/works?filter=author.id:A5081763922,15,DE
Xuxun Liu,72,https://openalex.org/A5072491273,https://api.openalex.org/works?filter=author.id:A5072491273,29,CN
Yoni Ryan,67,https://openalex.org/A5000711834,https://api.openalex.org/works?filter=author.id:A5000711834,12,
You Zhou,55,https://openalex.org/A5008655239,https://api.openalex.org/works?filter=author.id:A5008655239,13,US
Somayah Albaradei,44,https://openalex.org/A5086374617,https://api.openalex.org/works?filter=author.id:A5086374617,14,SA
Davy Evans,41,https://openalex.org/A5003364737,https://api.openalex.org/works?filter=author.id:A5003364737,19,
Luke Oakden‐Rayner,41,https://openalex.org/A5112563918,https://api.openalex.org/works?filter=author.id:A5112563918,23,AU
Theresa M. Entringer,39,https://openalex.org/A5078419697,https://api.openalex.org/works?filter=author.id:A5078419697,12,DE
Y. Wang,38,https://openalex.org/A5088909828,https://api.openalex.org/works?filter=author.id:A5088909828,14,CN
Julian Huber,27,https://openalex.org/A5080916203,https://api.openalex.org/works?filter=author.id:A5080916203,10,
Matthias Hertel,24,https://openalex.org/A5070592781,https://api.openalex.org/works?filter=author.id:A5070592781,6,DE
Benjamin Lecouteux,24,https://openalex.org/A5107747221,https://api.openalex.org/works?filter=author.id:A5107747221,9,FR
Xiaomin Li,16,https://openalex.org/A5100422227,https://api.openalex.org/works?filter=author.id:A5100422227,5,CN
Sean Hallinan,11,https://openalex.org/A5081011424,https://api.openalex.org/works?filter=author.id:A5081011424,7,US
Mark Yao,6,https://openalex.org/A5046739089,https://api.openalex.org/works?filter=author.id:A5046739089,5,
Wolfram Willuhn,5,https://openalex.org/A5072909989,https://api.openalex.org/works?filter=author.id:A5072909989,3,CH
Brigid M. Lynch,898,https://openalex.org/A5064878925,https://api.openalex.org/works?filter=author.id:A5064878925,53,AU
Jane Hall,467,https://openalex.org/A5058184607,https://api.openalex.org/works?filter=author.id:A5058184607,53,AU
Michael C. Liu,461,https://openalex.org/A5100333916,https://api.openalex.org/works?filter=author.id:A5100333916,61,US
Thomas R. Ioerger,325,https://openalex.org/A5048876954,https://api.openalex.org/works?filter=author.id:A5048876954,60,US
Yang Zhao,282,https://openalex.org/A5056718303,https://api.openalex.org/works?filter=author.id:A5056718303,29,CN
F. Zach,148,https://openalex.org/A5048502967,https://api.openalex.org/works?filter=author.id:A5048502967,32,US
Xi Ouyang,123,https://openalex.org/A5040769857,https://api.openalex.org/works?filter=author.id:A5040769857,25,CN
Mervi Pantti,119,https://openalex.org/A5079841918,https://api.openalex.org/works?filter=author.id:A5079841918,29,FI
Daniel Mullany,95,https://openalex.org/A5019560674,https://api.openalex.org/works?filter=author.id:A5019560674,24,IE
Fang Wang,76,https://openalex.org/A5100758861,https://api.openalex.org/works?filter=author.id:A5100758861,29,CN
Timon Elmer,75,https://openalex.org/A5091875144,https://api.openalex.org/works?filter=author.id:A5091875144,16,
Natalia Maloshonok,58,https://openalex.org/A5079421681,https://api.openalex.org/works?filter=author.id:A5079421681,12,RU
Diarmuid Ó Séaghdha,55,https://openalex.org/A5087884109,https://api.openalex.org/works?filter=author.id:A5087884109,27,
Shagun Jhaver,49,https://openalex.org/A5030047353,https://api.openalex.org/works?filter=author.id:A5030047353,17,US
Jacopo Iacovacci,47,https://openalex.org/A5083195897,https://api.openalex.org/works?filter=author.id:A5083195897,13,
Marzieh Vali,40,https://openalex.org/A5110543724,https://api.openalex.org/works?filter=author.id:A5110543724,11,US
Justin W. Martin,39,https://openalex.org/A5079284688,https://api.openalex.org/works?filter=author.id:A5079284688,17,US
Xinyao Ma,17,https://openalex.org/A5006663881,https://api.openalex.org/works?filter=author.id:A5006663881,5,CN
Daniele Fadda,15,https://openalex.org/A5004951359,https://api.openalex.org/works?filter=author.id:A5004951359,5,IT
Gilad Lotan,12,https://openalex.org/A5011422802,https://api.openalex.org/works?filter=author.id:A5011422802,8,
Günther Lengauer,11,https://openalex.org/A5011518480,https://api.openalex.org/works?filter=author.id:A5011518480,5,
Saleh Zakerinia,9,https://openalex.org/A5039873786,https://api.openalex.org/works?filter=author.id:A5039873786,4,US
Qian Zhang,9,https://openalex.org/A5100527216,https://api.openalex.org/works?filter=author.id:A5100527216,3,CN
Eva Coll,3,https://openalex.org/A5092983359,https://api.openalex.org/works?filter=author.id:A5092983359,1,FR
Eva Ogbe,1,https://openalex.org/A5065990443,https://api.openalex.org/works?filter=author.id:A5065990443,1,US
Sanjeev Sharma,4199,https://openalex.org/A5100365785,https://api.openalex.org/works?filter=author.id:A5100365785,98,IN
Max H. Bazerman,454,https://openalex.org/A5038755271,https://api.openalex.org/works?filter=author.id:A5038755271,93,US
Christian Kästner,382,https://openalex.org/A5067467896,https://api.openalex.org/works?filter=author.id:A5067467896,63,
Na Tian,230,https://openalex.org/A5050506728,https://api.openalex.org/works?filter=author.id:A5050506728,53,CN
Sandi L. Pruitt,192,https://openalex.org/A5042216129,https://api.openalex.org/works?filter=author.id:A5042216129,34,US
Kerrie Unsworth,134,https://openalex.org/A5016373431,https://api.openalex.org/works?filter=author.id:A5016373431,28,GB
Karen Wynn,130,https://openalex.org/A5002418618,https://api.openalex.org/works?filter=author.id:A5002418618,52,US
Jeroen van den Hoven,127,https://openalex.org/A5051851888,https://api.openalex.org/works?filter=author.id:A5051851888,38,NL
Rakibul Hasan,114,https://openalex.org/A5081469015,https://api.openalex.org/works?filter=author.id:A5081469015,17,US
Ofer Neiman,101,https://openalex.org/A5066182501,https://api.openalex.org/works?filter=author.id:A5066182501,18,IL
Samuel Wilson,95,https://openalex.org/A5071902504,https://api.openalex.org/works?filter=author.id:A5071902504,12,US
Lucas Gottzén,89,https://openalex.org/A5063418302,https://api.openalex.org/works?filter=author.id:A5063418302,18,SE
Ping Zhou,78,https://openalex.org/A5032855572,https://api.openalex.org/works?filter=author.id:A5032855572,26,CN
Weiyan Shi,74,https://openalex.org/A5089522357,https://api.openalex.org/works?filter=author.id:A5089522357,16,US
Yajing Chen,68,https://openalex.org/A5100632601,https://api.openalex.org/works?filter=author.id:A5100632601,22,NZ
Sarah Wilding,57,https://openalex.org/A5030376227,https://api.openalex.org/works?filter=author.id:A5030376227,22,AU
Hui Zhang,52,https://openalex.org/A5100323320,https://api.openalex.org/works?filter=author.id:A5100323320,23,CN
David Blackbeard,25,https://openalex.org/A5074786572,https://api.openalex.org/works?filter=author.id:A5074786572,6,ZA
Jae-Mee Yoo,23,https://openalex.org/A5064410040,https://api.openalex.org/works?filter=author.id:A5064410040,3,
Pir Noman Ahmad,19,https://openalex.org/A5057848712,https://api.openalex.org/works?filter=author.id:A5057848712,8,SA
Daniele Rama,3,https://openalex.org/A5058137116,https://api.openalex.org/works?filter=author.id:A5058137116,3,IT
Hana Oh,2,https://openalex.org/A5065639042,https://api.openalex.org/works?filter=author.id:A5065639042,2,
Teresa S. Ishak,1,https://openalex.org/A5002262278,https://api.openalex.org/works?filter=author.id:A5002262278,1,US
L. Elisa Celis,1,https://openalex.org/A5081802970,https://api.openalex.org/works?filter=author.id:A5081802970,1,US
Pierre Verger,1,https://openalex.org/A5105419843,https://api.openalex.org/works?filter=author.id:A5105419843,1,FR
James F. Sallis,1046,https://openalex.org/A5059632818,https://api.openalex.org/works?filter=author.id:A5059632818,177,US
Madhav Marathe,732,https://openalex.org/A5020293284,https://api.openalex.org/works?filter=author.id:A5020293284,60,DE
Yves Zénou,581,https://openalex.org/A5017376589,https://api.openalex.org/works?filter=author.id:A5017376589,55,US
Sanjay K. Nayak,449,https://openalex.org/A5101457864,https://api.openalex.org/works?filter=author.id:A5101457864,64,KR
Alison M. Buttenheim,268,https://openalex.org/A5042386213,https://api.openalex.org/works?filter=author.id:A5042386213,41,US
Muhammad Ishrat Husain,234,https://openalex.org/A5078217449,https://api.openalex.org/works?filter=author.id:A5078217449,32,CA
Hao Chen,188,https://openalex.org/A5100353589,https://api.openalex.org/works?filter=author.id:A5100353589,25,CN
Balachander Krishnamurthy,148,https://openalex.org/A5110245986,https://api.openalex.org/works?filter=author.id:A5110245986,46,
Patricia Pliner,145,https://openalex.org/A5109830288,https://api.openalex.org/works?filter=author.id:A5109830288,52,CA
Gregory M. Walton,137,https://openalex.org/A5078983867,https://api.openalex.org/works?filter=author.id:A5078983867,53,US
Albert Solé‐Ribalta,83,https://openalex.org/A5086166846,https://api.openalex.org/works?filter=author.id:A5086166846,21,ES
Samir Abdelrahman,75,https://openalex.org/A5025877685,https://api.openalex.org/works?filter=author.id:A5025877685,17,EG
Giona Casiraghi,59,https://openalex.org/A5064475993,https://api.openalex.org/works?filter=author.id:A5064475993,11,CH
Joseph A. Mellia,50,https://openalex.org/A5076567873,https://api.openalex.org/works?filter=author.id:A5076567873,13,US
Jing Gao,48,https://openalex.org/A5101868492,https://api.openalex.org/works?filter=author.id:A5101868492,8,CN
João C. Marques,40,https://openalex.org/A5060407591,https://api.openalex.org/works?filter=author.id:A5060407591,13,PT
Jasmin Grieb,20,https://openalex.org/A5061496762,https://api.openalex.org/works?filter=author.id:A5061496762,3,DE
Christoffer Wadström,18,https://openalex.org/A5076776669,https://api.openalex.org/works?filter=author.id:A5076776669,6,SE
Edward Platt,14,https://openalex.org/A5050329866,https://api.openalex.org/works?filter=author.id:A5050329866,2,
Muddathir Abdel Rahim,13,https://openalex.org/A5024569349,https://api.openalex.org/works?filter=author.id:A5024569349,3,ID
Rouhua Wang,12,https://openalex.org/A5026170977,https://api.openalex.org/works?filter=author.id:A5026170977,3,CN
G. Chang,8,https://openalex.org/A5109717160,https://api.openalex.org/works?filter=author.id:A5109717160,2,
Nicholas Hynes,4,https://openalex.org/A5085403325,https://api.openalex.org/works?filter=author.id:A5085403325,3,US
Haeryun Yang,2,https://openalex.org/A5048974801,https://api.openalex.org/works?filter=author.id:A5048974801,1,KR
Xiangpeng He,2,https://openalex.org/A5100598635,https://api.openalex.org/works?filter=author.id:A5100598635,1,CN
Takahiro Ogawa,813,https://openalex.org/A5009032240,https://api.openalex.org/works?filter=author.id:A5009032240,23,JP
Richard B. Ivry,447,https://openalex.org/A5079012482,https://api.openalex.org/works?filter=author.id:A5079012482,96,US
Jiyoung Kim,303,https://openalex.org/A5100384061,https://api.openalex.org/works?filter=author.id:A5100384061,24,US
Stefan Huber,276,https://openalex.org/A5014288232,https://api.openalex.org/works?filter=author.id:A5014288232,32,CH
Richard W. James,274,https://openalex.org/A5063490617,https://api.openalex.org/works?filter=author.id:A5063490617,67,AU
Maria Schuster,181,https://openalex.org/A5061935473,https://api.openalex.org/works?filter=author.id:A5061935473,30,DE
Cécile Tannier,171,https://openalex.org/A5017595149,https://api.openalex.org/works?filter=author.id:A5017595149,15,FR
Han Reichgelt,162,https://openalex.org/A5039700640,https://api.openalex.org/works?filter=author.id:A5039700640,19,US
Ed Manley,143,https://openalex.org/A5049665350,https://api.openalex.org/works?filter=author.id:A5049665350,29,
Jackson G. Lu,130,https://openalex.org/A5110578651,https://api.openalex.org/works?filter=author.id:A5110578651,31,
Miklós Sárváry,129,https://openalex.org/A5075806177,https://api.openalex.org/works?filter=author.id:A5075806177,33,US
Giulio Cimini,108,https://openalex.org/A5048344653,https://api.openalex.org/works?filter=author.id:A5048344653,22,
